StartX,StartY,TargetWidth,Velocity,DirectionAngle,Duration,RectLeft,RectTop,tMouse_X,Mouse_Y,IfClick
105,-79,96,64,114.3682056,680,679.1012304,272.515891,732,332,1
154,60,16,256,267.6533804,856,777.085154,194.454124,786,230,0
163,37,16,256,116.7981242,713,713.1884439,550.9725294,730,547,0
44,-159,16,128,147.095778,913,578.8572868,255.8545941,597,262,0
-47,-129,96,64,248.9718824,726,528.5887384,140.3098321,574,198,1
94,128,32,128,114.3180821,700,681.0532168,553.7592476,700,564,1
81,-145,16,256,61.64582186,745,802.3307558,372.5300526,792,368,0
156,-61,16,192,115.5619445,854,717.0194693,439.4006656,733,432,0
-32,144,16,128,4.889012913,890,713.1423534,505.6778659,712,513,0
152,54,32,64,64.07519966,867,800.235724,447.8565703,817,457,1
123,-56,32,64,335.0383737,794,792.9033788,266.6323199,797,289,1
98,-147,64,64,29.76576074,776,748.4887127,205.299808,762,234,1
-15,189,16,64,347.2912037,1109,685.7893745,525.4865473,685,533,0
-127,34,32,128,310.6519346,813,565.6637632,298.0354185,568,329,0
-52,-127,64,128,118.094673,769,510.4102458,286.4011315,557,306,1
119,90,16,256,256.3531614,824,700.480352,233.9212203,715,281,0
-160,56,64,192,250.6236194,775,399.14106,245.074751,430,297,1
81,-140,32,64,161.5397319,818,655.3976968,220.5584596,671,231,1
32,149,64,256,235.171541,644,546.9724479,343.2926565,594,414,0
107,-78,32,192,233.2749854,763,643.1981265,148.3120159,665,185,0
-183,-17,64,256,238.6035693,725,328.3731362,152.6776078,372,195,1
-87,-170,96,192,163.7628205,744,370.2850652,181.2331201,438,238,1
0,184,32,64,16.37616847,861,676.0861237,543.3062415,698,565,1
49,127,64,192,348.782738,916,829.1548476,420.8585191,841,437,1
-93,-161,32,256,188.7623104,844,321.0794683,150.643967,371,173,0
60,138,96,128,280.3133266,642,666.4035199,370.8472056,724,403,1
-35,152,16,192,56.68762154,813,682.0414628,633.4023214,680,638,0
-147,-75,16,64,217.6927518,808,444.3836725,245.6163414,450,253,1
62,-112,64,64,137.6368776,765,634.5491842,248.3292253,671,282,1
-183,52,16,256,313.7543556,787,586.5707102,260.3136298,582,284,0
-118,-116,16,64,74.81842376,908,529.2137404,292.0671159,534,293,1
134,-114,32,128,60.67056899,829,810.1812987,322.8741647,815,324,0
128,36,96,128,187.8849917,608,643.2909065,337.3762133,692,376,1
-72,-121,32,256,58.82614695,632,633.7670119,358.1525392,650,351,0
158,-89,32,64,184.4608086,811,729.3264325,250.8907513,737,269,1
84,-105,16,256,243.8508494,780,629.2543268,70.31385407,640,114,0
53,-128,96,192,160.5451586,642,528.2607483,225.2360181,581,298,1
133,41,16,128,351.3162564,839,871.0019771,376.8101968,878,386,1
176,-74,96,256,97.81584714,640,745.635544,400.9293507,779,417,1
-153,-74,96,192,318.9662866,751,545.70815,145.1297293,600,197,1
167,8,32,256,287.3727251,761,848.3023753,168.8423969,838,209,0
111,-81,32,64,332.2284032,747,776.8642615,240.9539943,796,257,1
-142,123,64,192,255.9211152,795,428.9019285,303.0756839,469,337,1
-23,-147,64,64,97.09235764,688,579.6011054,224.3921032,610,264,1
176,-3,64,64,13.15574404,719,828.0549568,335.2971027,873,369,1
80,-136,64,192,322.2236551,741,798.8670964,106.0759542,812,139,1
186,30,96,64,85.98260381,697,781.1296003,386.5609371,814,458,1
-73,173,32,192,70.41266109,810,602.7215065,662.3524968,630,649,0
-16,151,16,256,160.8953364,692,448.9105038,560.8751573,474,561,0
27,181,96,256,103.4911444,702,578.1300358,663.3516388,618,685,1
43,-152,96,192,289.7880151,695,679.9830321,34.97277037,719,92,1
89,150,96,256,144.3215112,683,542.5444045,561.4116366,601,606,1
-115,84,96,64,295.741413,679,495.7364394,357.1404584,555,406,1
-59,115,16,192,174.8324113,685,442.5029368,478.8017355,471,484,0
24,-176,64,256,169.008014,698,454.9904875,186.3814705,511,210,1
-14,-151,96,128,312.0066706,653,633.4306825,99.45240213,675,142,1
140,9,64,256,354.6503526,924,983.3722714,314.9594501,995,349,1
45,143,32,256,320.7641364,698,805.2330331,375.748982,808,411,0
166,23,32,128,110.1897759,1295,733.1335671,521.6435882,750,523,1
-178,-29,16,128,50.13454285,946,530.2918933,414.3559477,523,407,0
-176,-19,32,64,159.7530059,817,399.3346863,342.9506816,425,353,1
180,23,64,64,315.9011265,723,820.7219137,319.291507,845,359,1
-62,-140,64,128,308.9063418,786,608.0107275,111.1666661,636,152,1
44,-175,64,256,157.8364798,704,485.4277435,220.853193,551,245,0
15,173,16,64,239.9660081,1051,613.2775844,466.6710067,623,484,0
-15,-154,16,192,288.3971858,784,664.3422854,55.6604975,658,96,0
-4,-136,96,192,265.9166727,677,578.7753404,46.78210924,625,117,1
20,-127,64,128,300.1389016,632,669.0165082,130.3534051,693,178,1
97,-121,64,192,296.2574746,702,765.1583114,85.05112026,783,130,1
134,-61,96,128,106.0996992,551,706.0340135,320.1751463,761,353,1
135,12,32,192,197.7324426,953,585.2870602,300.4527297,624,319,0
171,-9,64,128,274.6471883,658,785.8084859,235.2414621,825,279,1
147,-112,64,256,168.1337153,652,592.0020921,250.2488847,651,262,0
-31,-129,96,256,222.3840209,712,426.2983955,60.06940501,497,138,1
-12,-136,96,64,23.70611011,640,617.5559669,192.4906939,672,239,1
-153,113,16,192,238.669156,744,405.9640668,345.0225377,413,371,0
112,-154,16,192,215.4247598,745,626.4568598,114.3899659,647,139,0
-91,-140,32,128,137.7155957,786,459.5319791,270.8142091,487,279,1
85,129,96,128,11.47968108,1031,805.2443296,467.0442451,841,511,1
-146,98,32,128,55.10987981,674,527.8108277,513.4283919,539,522,1
-52,129,32,192,254.4888617,696,536.4838472,345.0295004,556,384,0
161,58,96,192,114.0532478,682,700.6512898,487.2836651,741,505,1
-132,37,16,128,163.8976327,844,396.3046532,418.9347654,420,425,0
0,186,16,64,324.56396,906,678.6997322,504.7679976,685,508,1
-3,130,64,128,125.2064877,636,557.5623334,525.2310161,597,557,1
137,-48,64,256,292.3432384,790,821.4030317,94.1098616,834,158,0
84,-148,64,256,100.3168337,635,662.7978315,340.4212216,704,353,1
-151,-28,16,256,42.72907624,656,606.8193534,440.2210327,603,446,0
-40,-146,96,192,34.4732612,700,660.8918087,240.764469,738,305,1
178,-44,96,128,50.9415721,771,832.327041,344.8072039,880,400,1
154,57,64,192,191.3832851,651,638.0053788,360.0359402,658,403,1
142,-3,32,256,305.8535759,864,894.3221391,163.4271828,891,194,0
96,105,16,64,35.90418618,760,767.7573796,485.7839703,782,483,0
25,180,96,256,251.7409571,680,563.3054245,329.252446,609,415,1
-62,-126,64,128,57.08830886,773,599.7570962,285.0586523,630,320,1
-105,-114,96,64,266.193187,810,483.5793752,146.5924614,531,163,1
-136,86,32,128,291.3181845,722,521.2749125,344.7342328,536,355,1
163,35,32,128,159.8806128,707,702.53028,409.9439416,707,425,1
-51,-136,64,64,272.2526545,796,558.9886012,141.4464252,585,169,1
173,-36,32,128,282.5041605,809,819.5272358,206.4211133,829,238,0
-121,132,32,256,337.5948803,565,636.4344915,420.9883221,632,444,0
-170,81,64,128,281.9203923,744,457.7816425,315.2946811,496,339,1
143,-74,32,128,174.4797407,802,664.1879411,279.9363671,690,293,1
162,65,16,192,254.971144,768,756.0364922,275.6031469,764,308,0
134,-99,16,192,112.1782825,796,709.5020089,391.5942445,724,387,0
121,128,96,64,297.1293802,876,738.3269123,390.5693936,793,425,1
-19,-148,96,64,112.9709482,773,553.9172179,209.0196709,597,257,1
129,51,16,128,292.1767381,897,804.2566366,296.8797104,805,318,0
142,17,16,64,324.0808704,719,811.0650028,342.1505484,809,353,0
124,57,16,256,339.8387806,974,992.9109034,322.0157748,955,346,0
-133,-93,16,64,17.49688106,881,552.596083,275.8955725,551,287,0
136,-133,96,256,107.2616002,625,680.634763,331.4320111,722,348,1
128,-85,32,64,339.8833253,798,799.7447149,241.5121579,810,257,1
-74,106,16,256,206.1766604,792,377.82647,369.4347787,420,389,0
150,-97,64,64,242.8655064,723,737.0944081,190.2074681,773,207,1
88,108,96,64,66.34046347,691,697.7089605,460.4196724,752,508,1
98,95,32,256,358.8523756,771,917.7758894,435.0781189,894,452,0
-86,145,96,256,25.95341486,678,659.7788602,531.8482478,691,576,1
-67,140,16,256,293.8901101,788,646.4994368,308.0003285,642,340,0
110,-136,96,128,2.831700259,688,788.4446288,180.2757909,849,246,1
-6,160,32,64,300.3785144,892,646.8174858,454.8395566,662,475,1
-67,-165,32,128,135.5068247,868,477.4682473,257.1370161,506,265,1
-109,78,64,128,0.598163456,649,582.6729312,406.8735706,605,442,1
-160,63,16,192,34.28076744,803,599.5324243,501.9340063,584,495,0
-4,-129,96,64,268.8722682,783,587.0093789,132.6767957,638,167,1
-169,9,64,128,289.7156021,689,468.7700873,253.926657,496,282,1
-135,127,64,192,177.2241741,695,338.8222868,461.5056388,401,493,1
5,-139,64,256,302.3664966,756,716.218833,26.14272993,725,82,0
-169,55,64,128,153.2936979,752,353.4809651,426.0233802,381,445,1
125,-47,16,128,208.7673199,865,661.3637272,252.4945266,677,256,0
14,173,96,256,81.30370291,790,636.7249126,685.8750277,697,686,0
132,-33,16,128,47.54008683,941,843.8578095,406.2720136,841,400,0
-89,136,32,256,205.3381789,712,370.4852404,402.1000684,402,425,0
90,141,16,128,253.1863018,815,692.3940407,395.0249928,696,419,0
53,120,32,64,145.3084173,711,639.7743674,489.76816,646,514,1
159,4,96,128,166.8895027,654,669.5078617,334.9795542,704,391,1
60,-149,96,64,226.7862774,842,615.7430121,124.4087557,655,151,1
94,119,32,256,55.55640123,1065,871.9554936,687.4797057,866,681,0
172,0,32,192,223.2713813,690,699.4762178,253.1315733,717,272,1
69,-123,16,128,37.74418978,889,791.0743411,298.7283974,785,304,0
-140,-38,32,192,356.4171166,721,624.3646511,297.2111025,637,308,1
103,-118,64,192,308.8469493,791,806.4829996,91.4421686,825,122,1
-47,158,32,256,316.023805,742,714.7618936,369.0754546,715,413,0
36,136,96,256,222.3231523,639,505.3787468,336.3326364,573,394,1
72,111,96,192,165.2417428,717,531.2495476,457.9707357,574,504,1
118,-59,16,64,42.85568874,915,792.1370718,332.095499,793,339,1
134,86,16,192,236.499756,1010,659.6295536,277.2932729,676,302,0
-14,145,64,192,81.32430244,731,615.5484187,614.2201321,650,620,1
-83,-103,64,192,272.2824841,758,530.7699591,80.23692773,566,122,1
105,-151,32,192,277.4805372,919,752.1498236,16.69687168,764,54,0
-144,82,16,256,201.7270735,794,300.8098697,359.4055219,327,375,0
158,82,96,128,117.2935258,741,706.6178,478.0747808,768,553,1
-177,12,96,64,182.001413,707,370.5571378,322.4469237,408,367,1
150,-108,32,64,358.1879965,908,832.271935,234.1565105,844,249,1
-140,16,96,192,302.4315253,640,519.0355485,222.4972339,568,263,1
-140,-1,32,192,356.5019311,710,619.8066475,334.6983039,614,356,0
-123,92,96,192,235.2349228,668,396.4870639,299.5317434,444,365,1
149,50,32,192,207.6441224,687,656.7806133,333.1279681,672,353,1
59,-177,96,256,98.7270829,630,626.9454612,291.7016908,686,329,1
155,89,16,256,91.63274348,658,782.203511,609.2714932,789,594,0
-97,152,16,128,13.93368591,602,609.4596998,522.4733777,621,525,1
-97,156,32,64,204.799482,723,484.9794354,480.5842343,498,489,1
-129,-82,64,64,304.4515168,769,506.380332,206.0890617,541,223,1
123,91,64,64,69.41883141,761,748.0747667,464.472054,777,498,1
-81,-166,16,64,126.0255763,824,519.9750684,228.662094,531,234,1
158,84,16,192,343.9580592,787,933.5836987,394.7142672,919,410,0
14,-164,64,256,308.0053537,731,738.0803602,15.45252697,748,61,1
-148,-44,16,128,100.3626945,785,466.0877102,405.9555606,477,382,0
187,-37,64,64,29.3550329,762,837.4101966,314.8530847,903,361,0
-81,-118,32,192,344.1030979,722,676.5655078,187.9606717,683,205,1
-45,-174,96,128,7.665792931,789,647.6344225,151.545133,707,202,1
40,154,64,256,159.4950548,776,462.3850785,551.416836,520,571,1
-49,164,16,64,274.9663151,901,588.0060639,458.3903559,596,472,1
-20,153,16,256,260.1460748,794,577.3846459,305.7169078,591,364,0
-11,141,32,256,1.881223117,803,817.3911043,491.7132955,789,472,0
16,163,32,256,211.7140504,744,480.0366365,408.1504147,513,445,0
25,-130,64,128,194.786459,744,539.7081764,173.3748228,587,214,1
156,36,16,64,9.972288166,1384,875.2819278,403.346635,867,409,0
-132,51,16,128,247.7609324,866,458.4836672,301.4652886,474,325,0
118,-52,32,192,241.4390047,877,661.7701668,144.6094268,681,189,0
-60,127,16,128,275.4878846,1001,584.2112842,351.8992656,590,373,0
-74,170,64,64,132.5071934,775,500.1513378,534.9300233,531,565,1
-2,160,32,128,16.64401169,1029,746.1121821,541.1032816,751,555,1
-124,34,96,128,65.97326269,711,504.4208929,427.7000371,557,457,1
-132,1,32,192,355.7367119,720,627.7233946,334.8823581,614,352,0
-74,-128,96,64,20.13282768,831,567.9121175,202.2976749,608,259,1
76,-109,96,128,285.5974479,761,694.2059439,109.1247124,746,175,1
174,-8,32,64,103.8278453,1086,781.4176406,403.3699166,797,415,1
145,-66,16,64,7.009621173,967,838.4248889,293.5524983,832,303,0
89,100,96,64,152.4631398,837,633.3203234,436.8594679,673,483,1
143,71,16,256,224.8749817,1042,586.3031451,235.1248196,613,277,0
163,-37,32,64,14.94898014,882,841.3436205,321.5094762,850,342,1
-146,-59,16,64,254.8191672,1150,466.9072759,222.6340742,479,244,0
55,180,32,64,256.5862004,941,665.1990255,466.1314004,684,493,1
-191,-9,96,64,16.31802539,899,456.2207127,319.1665263,499,374,1
-107,-127,64,128,184.0734463,863,389.5326687,193.0618456,442,234,1
118,86,64,256,139.975728,969,538.5823211,571.3974498,608,581,0
-145,15,32,192,73.54428697,862,525.7263472,517.1944218,534,500,0
-132,-22,32,256,12.06718896,585,640.2693138,353.6973872,621,359,0
63,172,32,256,352.7576534,1168,979.6575919,478.8089764,946,499,0
41,-132,32,128,21.58235579,951,777.4800184,256.4939266,775,274,0
94,135,64,64,76.9921297,1311,720.7377448,544.111256,748,563,1
50,125,32,192,332.9084387,1034,849.6428264,379.1516657,837,408,0
121,140,32,192,5.651455636,1203,977.3501889,506.9928267,964,520,0
81,-141,96,128,301.9448413,810,727.8503685,83.0327305,762,149,1
113,106,64,256,13.40793187,817,925.2996032,482.7009197,920,496,0
-124,128,96,64,347.8671556,981,529.5047457,426.7776429,572,474,1
57,117,16,256,242.0649255,1299,533.436078,175.6253036,558,215,0
-125,35,96,256,45.03444461,611,578.8256158,458.9601495,613,466,1
48,-179,64,64,125.2006066,787,627.3892186,189.5574565,659,217,1
-119,-62,16,192,177.7127177,977,326.8055131,297.4369481,365,309,0
162,-49,16,64,155.5702055,1082,730.805249,331.7060438,744,339,1
153,-32,16,128,130.7848365,987,701.9795327,416.2316136,722,411,0
-76,136,64,192,311.0332638,626,609.7450264,374.6693742,629,421,1
107,82,32,64,311.435303,1238,783.1855433,366.8805924,790,395,1
-140,115,32,64,169.9151215,948,424.3656552,469.6062574,454,481,1
-144,80,16,192,43.94714883,960,619.8235576,559.0657449,614,551,0
-145,54,64,192,106.3560072,1101,403.3922005,585.1055636,450,574,0
163,64,64,64,326.28349,928,820.0545483,359.2642569,846,392,1
127,142,16,192,86.87354144,4294965106,779.9433294,874.3111201,67108863,67108863,0
87,133,96,64,303.1668633,741,704.9545679,405.2871539,746,456,1
-147,22,16,192,270.3186072,949,486.0193732,190.685919,499,227,0
108,-81,32,192,247.9119162,836,672.6462281,116.7420313,692,165,0
-155,-30,64,192,192.1092843,830,297.9281544,264.729193,351,302,1
190,20,64,128,326.9715987,927,896.1324781,284.2028428,910,325,1
-1,-147,96,256,126.0137124,708,485.141002,310.6291052,548,359,1
-43,-138,96,64,91.57982166,801,547.6157242,224.191148,589,283,1
83,140,96,128,221.7697432,746,603.272246,387.9361127,645,449,1
22,-147,16,192,222.3807697,948,518.8645355,81.68751203,539,115,0
-17,185,32,128,270.7879495,781,608.3718547,429.251814,626,458,1
-127,136,32,128,342.5827836,856,602.9919881,446.7491444,598,463,0
59,115,16,64,227.91704,1319,634.4832482,404.4142633,643,416,1
-42,172,32,128,345.8297587,869,689.9850858,488.7352419,683,504,0
159,-100,96,192,147.54154,668,642.805634,280.8171854,707,318,1
-121,66,16,128,106.5532334,1119,470.3698396,554.6986071,487,542,0
15,-174,64,256,138.5297856,804,468.1900078,290.820904,528,304,0
-145,-60,16,256,193.1892613,944,250.9077146,236.6717362,277,256,0
134,1,64,192,241.5485537,764,671.6351668,199.1417932,718,249,1
-81,-169,32,256,257.6071697,875,495.5393979,-40.99206759,526,29,0
107,-91,16,128,165.4236338,996,616.6064144,292.8272356,643,299,0
159,-67,16,64,233.1462456,917,756.2191857,238.5983496,764,250,1
87,137,96,256,38.8900122,853,848.8439604,585.9979223,875,617,1
135,67,16,256,47.45161919,1120,960.4015259,629.7032559,941,603,0
-55,128,96,128,39.33208652,769,612.5153806,501.8792761,657,541,1
-106,-115,32,192,170.9872455,1072,316.7071223,260.9275947,360,282,0
-44,-137,32,128,249.1726697,872,540.1087239,102.1361823,561,137,0
8,-134,16,192,103.6337395,971,596.4658655,397.4860249,613,375,0
-37,-146,32,128,317.7142857,1000,681.7184789,111.8559759,685,147,0
-113,-151,64,128,194.5280858,885,384.3613645,148.3290347,433,189,1
47,153,32,128,311.6124583,894,746.8657677,411.5877436,751,445,0
-138,-62,32,256,243.1299427,844,388.4820641,89.53242453,413,138,0
-123,-135,32,192,45.3460546,865,617.5815708,326.9984023,615,324,0
156,25,64,64,288.4735632,815,780.5022416,303.6042671,810,339,1
171,-23,96,64,67.51820251,753,781.1780793,332.9252305,826,375,1
63,122,96,192,79.93347749,786,681.3186972,582.2540033,732,600,1
-23,-160,32,64,93.86171802,984,596.8197653,245.9276238,615,257,1
153,46,96,256,317.8528583,709,878.5934119,237.0892823,894,294,1
127,-38,64,192,22.37823594,894,894.2527092,355.5684715,901,380,1
-162,-35,32,192,282.7445151,885,499.0624528,145.134653,511,186,0
2,-167,16,128,350.7162862,985,757.7418233,164.7726142,744,178,0
-89,117,32,256,292.912422,753,609.6142764,284.4700492,621,344,0
-151,-2,32,128,257.5938103,778,451.9962083,246.5184611,463,276,1
113,-143,64,256,97.40977713,612,700.430243,343.1670335,744,330,0
-61,-164,96,192,179.8104009,819,375.1416086,148.5157573,436,211,1
94,-121,96,64,170.7126589,910,629.196685,200.2890134,659,250,1
-163,75,32,64,331.1175738,884,510.506734,391.6906233,518,414,1
68,-139,64,128,328.2824883,842,766.0752118,133.3303765,783,183,1
162,-76,96,256,247.4702722,746,680.4062414,58.58936036,723,144,1
90,142,96,128,102.9361173,813,658.8066808,554.9748143,694,600,1
-140,103,96,64,85.22360889,1072,457.6654042,482.8025409,511,520,1
125,-57,96,64,299.8594486,679,738.6481825,217.290922,780,266,1
-15,-170,16,256,82.71274375,1169,655.2684374,481.2599936,659,443,0
-183,-33,16,64,215.1091914,959,398.5410638,283.5247713,413,299,0
-171,-46,16,192,306.0058065,909,562.7756883,165.9476322,559,201,0
173,-71,96,192,21.2855308,706,888.7215652,289.2010327,909,340,1
98,87,64,192,289.2578428,796,756.4795318,270.5123648,783,325,1
-121,58,64,256,182.969755,724,301.0430447,376.3528379,354,403,1
-84,140,96,256,43.36807029,815,659.8593052,595.4459834,697,615,1
-37,134,32,64,343.0842173,628,625.3479043,466.3374765,636,491,1
-54,118,96,192,80.03310094,618,559.0414522,549.7364679,610,574,1
9,-174,64,64,104.1173926,827,604.1966337,204.9069293,630,246,1
46,-171,96,192,191.4362099,746,500.7264571,113.2305053,560,176,1
80,100,64,128,98.86161395,1164,665.2947878,573.6307153,691,599,1
129,-37,32,192,134.496181,863,638.8040447,423.2221432,666,428,1
173,79,96,128,337.7979842,759,854.0818822,354.6427011,893,396,1
36,-158,96,192,352.7587805,807,781.7753309,134.4612538,810,194,1
-46,152,64,64,39.73196499,755,599.4731088,511.1461064,622,563,1
-80,-154,16,64,329.4873896,1200,617.3545857,159.4838294,613,175,0
157,-66,64,256,48.31650369,840,905.1132893,419.3509377,925,443,1
116,-77,64,192,348.5742739,723,859.7606973,223.5624003,866,270,1
90,-167,64,128,114.2622659,715,660.5752859,244.0323126,699,279,1
-89,-108,16,192,55.34881753,823,633.0996211,374.3575478,622,358,0
131,-55,96,128,150.7849205,582,659.0476025,292.7638789,725,337,1
80,-156,16,128,138.7425126,837,632.2109521,265.991565,649,269,0
-136,-116,96,192,134.4436261,747,354.212502,299.7837722,424,360,1
102,83,64,192,296.0244456,810,779.1686196,269.3367481,800,318,1
102,146,16,128,294.1058816,1673,820.7374513,304.1493885,819,329,0
141,-44,64,256,17.32942137,681,916.8881045,336.3859105,932,350,1
-55,-123,16,192,12.63923944,858,737.6730452,265.0302345,719,265,0
166,12,64,192,243.9918181,718,713.0279212,215.0340079,750,273,1
80,-134,96,256,159.9009354,841,472.7530243,250.9103505,550,299,1
41,181,16,256,46.53725783,906,832.5664312,701.3670678,816,664,0
-103,147,16,128,210.5729866,1073,410.215307,428.8264987,437,448,0
58,156,64,64,9.20114268,931,724.0665349,493.4059149,756,526,1
150,64,32,64,7.535159796,894,830.4585204,415.4681546,829,429,0
-157,70,32,256,47.61668669,813,606.5409274,566.9062232,600,548,0
-18,-167,64,256,88.44509028,739,595.055546,347.2425387,632,343,0
103,148,32,64,62.94472265,4294964973,785.220788,605.277927,67108863,67108863,0
112,98,64,192,23.77776851,892,875.7162921,494.6069071,891,543,1
-98,83,64,128,263.5891203,714,499.7482999,319.7604394,529,366,1
82,98,16,256,312.700819,1094,906.080415,241.8504177,889,278,0
162,-60,16,256,358.5465621,865,1014.767042,286.3985396,998,294,0
-187,-24,96,192,248.1555402,4294965984,-5000,-5000,683,410,0
55,115,16,128,331.2214358,1037,801.4321942,404.1461086,790,417,0
111,-79,64,128,320.1926616,790,796.0430964,184.7933928,821,217,1
-45,128,64,64,4.31313677,638,604.1763084,459.1055566,645,468,1
147,38,32,256,333.3685991,817,958.453543,288.0017274,942,317,0
104,-95,96,128,124.2757881,600,651.7498152,281.9272649,705,318,1
-96,-91,16,256,5.976931977,897,762.5519939,284.7193576,732,289,0
118,-107,96,256,167.6259729,768,521.5092255,246.3528176,606,299,1
115,-67,96,192,11.56649832,704,837.687094,271.7465829,859,310,1
-145,-77,96,256,230.4370921,748,324.3708507,86.57128245,394,163,1
117,79,16,192,68.74310819,4294964495,888.2192545,787.4114136,67108863,67108863,0
-32,-151,96,256,246.2971732,784,477.7468855,-26.35270973,530,53,1
-74,110,64,128,354.6987198,591,609.7385062,430.9722444,630,445,1
-1,-175,64,256,247.8360747,799,530.1002411,-35.77677752,570,31,0
-50,122,16,64,123.9192342,949,548.3352383,524.0621395,559,525,1
157,-56,32,256,254.3809326,711,731.9113507,112.4098397,745,173,0
130,30,64,64,111.8434711,814,718.7856043,405.9339114,742,437,1
75,164,96,128,101.0049561,723,649.1411195,567.8335642,705,603,1
36,-146,32,128,308.0018352,837,725.5999635,114.0414188,728,148,0
-123,64,96,256,65.10523648,753,550.5970062,551.8277786,575,544,0
-120,-108,32,192,27.70221464,691,620.2037787,297.0140775,608,309,0
127,60,64,192,291.8755802,610,778.9552012,278.5231989,796,321,1
120,-111,64,128,197.6965014,623,653.8729199,193.3480184,690,256,1
-146,-16,16,64,293.2023324,773,505.4662348,290.5869771,506,304,0
-181,-36,96,128,44.4927321,605,465.9443964,329.9800095,517,380,1
-58,-163,32,64,96.51944316,853,559.8173085,235.1015521,582,247,1
-73,110,64,192,4.886985498,669,662.8260757,448.9293124,669,456,0
85,108,32,192,206.2152457,905,554.9275552,376.1360288,596,412,0
-180,13,16,256,309.1227443,839,587.484684,198.4212833,574,235,0
-70,158,16,192,72.31147783,909,615.3479408,677.2768775,621,651,0
-97,-125,32,128,204.8387186,715,445.8526635,181.4381013,468,212,1
-135,-6,32,256,182.8156171,841,270.5719123,327.257404,300,353,0
165,44,96,64,322.3141295,604,787.3593118,332.5476142,835,365,1
-125,-76,96,128,150.753995,624,397.9394987,274.6694138,465,325,1
-82,146,32,256,261.3741784,733,514.3363744,307.6386914,524,366,0
-63,-151,32,64,132.063502,685,531.9199945,225.2247223,544,242,1
-94,-87,64,256,155.5574368,747,336.6968736,321.587134,378,347,1
-166,80,64,192,182.5256212,761,295.6516554,401.5447239,311,411,1
-3,-168,32,128,86.10489846,742,627.4299259,270.4365359,639,309,0
-108,102,16,64,341.9755856,998,585.0412202,434.1377449,593,435,1
-61,119,96,256,225.9803554,819,385.6687542,280.6083141,422,312,1
-100,153,96,64,12.99712994,707,535.9321946,475.1402284,642,504,0
134,97,64,128,298.4821514,922,797.4634953,322.7730192,825,358,1
-135,-11,32,256,195.4258904,872,274.1516758,273.716449,319,289,0
145,19,64,128,154.8308514,703,670.1731619,385.9208909,705,433,1
-112,137,16,128,176.24198,863,410.563668,496.1882205,423,506,1
36,130,16,192,76.13987488,4294965557,759.9881278,851.8490246,67108863,67108863,0
78,158,96,128,112.8509535,708,635.5419605,551.7688046,677,601,1
121,-64,16,64,81.47738298,936,761.9764608,347.9011426,769,351,1
-159,70,16,64,265.7223383,867,468.9159149,367.3986979,480,372,1
-161,-82,32,256,288.1960734,679,516.3375949,99.73530557,545,136,0
53,160,16,192,272.2147529,1044,692.6855409,313.2736734,708,336,0
176,-73,96,192,77.43225489,675,795.8365972,363.8639193,833,406,1
133,90,64,256,175.59928,752,549.9373875,432.7038821,590,457,1
142,-1,96,192,3.27960184,624,853.6260072,317.8548628,869,357,1
34,142,16,128,89.80608354,4294964581,666.8664254,745.8747046,67108863,67108863,0
13,131,64,64,225.3802788,773,586.3734689,423.9107503,604,439,1
-139,117,64,128,309.4559024,721,526.5915231,375.0262392,564,408,1
138,67,16,128,225.167323,797,697.7282143,346.3048607,718,361,0
105,-151,32,192,320.306051,792,847.7129173,94.46381385,840,123,0
24,-181,16,256,199.9862254,1015,414.0853012,83.01610836,424,94,1
-5,162,96,256,16.56519984,1103,857.6129225,554.4942769,892,581,1
126,93,32,64,57.4981613,1075,786.834739,494.8148642,803,512,1
-35,165,64,192,281.3412707,1195,617.5446772,270.9083484,656,298,1
-49,-185,32,256,20.72126091,818,772.0096913,233.5273138,775,236,0
88,126,32,128,282.4412193,986,738.8340929,348.3688372,746,381,0
153,78,96,128,111.3144132,772,709.5468319,480.8651281,753,513,1
-20,177,32,64,287.5433897,986,623.2055194,460.2483338,637,482,1
189,18,16,256,144.4841537,993,616.0253547,516.2925435,617,509,0
115,-97,32,256,240.7517014,807,637.5955644,65.91673843,654,100,0
57,-129,64,64,10.66020336,805,715.9564026,208.59166,746,242,1
-102,81,32,128,305.5549669,915,589.4769777,330.5924752,594,363,0
-66,155,16,192,307.6655698,1077,692.3981725,343.2566095,683,369,0
30,162,96,192,138.8228087,775,511.5973618,570.5725982,564,591,1
-151,10,16,256,190.3067926,1149,190.9574204,309.2548082,218,314,0
134,-81,64,256,183.0215763,666,571.8603147,238.019109,639,271,0
-150,-69,16,128,189.219654,1155,337.2269464,259.5009152,355,268,0
-80,115,64,128,236.2843621,852,468.3457776,353.6051332,502,394,1
-35,-157,96,192,119.2857074,802,482.3381342,288.1236809,537,334,1
60,171,16,128,155.1954446,1465,521.4971165,601.7998438,532,610,1
-124,58,16,256,293.5239363,905,599.6556804,199.4469563,622,212,0
157,40,64,256,40.24686933,940,951.1163667,525.5416778,998,558,1
40,-128,96,64,184.0543419,868,577.7356859,180.1537477,608,218,1
142,68,96,64,281.0274609,784,743.4699096,331.4058959,799,357,1
-153,11,32,64,241.8984522,920,443.2437843,303.020607,458,313,1
153,106,96,128,97.30358948,884,730.498967,531.1420309,758,583,1
104,82,16,128,342.1413302,865,843.1218107,399.4859114,836,408,0
